text,label_raw,label_resiko_hoaks
Benarkah Sup Sirip Ikan Hiu Bermanfaat Bagi Tubuh? http://gaptekupdate.com/2017/01/benarkah-sup-sirip-ikan-hiu-bermanfaat-bagi-tubuh/,hoax,100
Benarkah Sup Sirip Ikan Hiu Bermanfaat Bagi Tubuh? - http://darwinchai.com/traveling/benarkah-sup-sirip-ikan-hiu-bermanfaat-bagi-tubuh-2/,hoax,100
Benarkah Sup Sirip Ikan Hiu Bermanfaat Bagi Tubuh? https://hangtuahnews.co.id/benarkah-sup-sirip-ikan-hiu-bermanfaat-bagi-tubuh/,hoax,100
Kalkun dewasa dijual online Manfaat daging kalkun… https://instagram.com/p/BeO4J-JlGTggNHzVrJ7N9LZauGSeCvyswu_-KI0/,hoax,100
6 Manfaat Daging Ayam Kalkun Untuk Kesehatan Tubuh Ayam Kalkun merupakan salah satu unggas yang berasal dari Ameri… http://buff.ly/2qULmNn,hoax,100
Apa Saja Manfaat Daging Kalkun untuk Kesehatan Tubuh Kita? Berikut Ini Penjelasannya... https://goo.gl/fb/zfJMhz,hoax,100
"#JatimMakmur Tak Banyak yang Tahu, Daging Ayam Kalkun Punya Manfaat untuk Kesehatan, Penasaran? … https://twitter.com/i/web/status/816102816276049920",hoax,100
"Tak Banyak yang Tahu, Daging Ayam Kalkun Punya Manfaat untuk Kesehatan, Penasaran? http://dlvr.it/N1YLbD",valid,0
Manfaat Sehat Santap Daging Kalkun saat Natal http://bit.ly/1UH77bQ,hoax,100
Gotcha! Manfaat kesehatan daging kalkun #bangdevcafe #kalkun #healtyfood https://instagram.com/p/BCesdT4Qf-X/,hoax,100
Apakah Menelan Sperma Aman dan Tidak Menyebabkan Hamil http://sehatobat.com/apakah-menelan-sperma-aman-dan-tidak-menyebabkan-hamil/,hoax,100
Heboh!! Gadis 15 Tahun Hamil Gara-gara Menelan Sperma: Mungkinkah sperma yang tertelan wanita menyebabkan pr... http://bit.ly/297ZmfV,hoax,100
Menelan Sperma Bisa Menyebabkan Hamil? http://dlvr.it/KWVCY3 #Kesehatan #beritamakassar,hoax,100
#TanyaDokter Apakah menelan sperma bisa menyebabkan hamil? http://meetdoctor.com/question/apakah-menelan-sperma-bisa-membuat-hamil,hoax,100
"Apakah Oral Sex Menyebabkan Hamil, Kalau Menelan Sperma? http://rumahabi.info/apakah-oral-sex-menyebabkan-hamil-kalau-menelan-sperma.html via 
@infoponselblog",hoax,100
Menelan Sperma Bisa Menyebabkan Hamil? http://dlvr.it/KWQ67x #Kesehatan #beritamakassar,hoax,100
Polisi Gerebek Industri Rumahan yang Produksi Saos Berbahaya http://bit.ly/1Gj2ga4,valid,0
Pabrik Saos Berbahan Kimia Berbahaya Digerebek http://bit.ly/1Jb60Ot,hoax,100
"Hati hati..banyak pembunuh disekitar kitTerciduk pembuat saos bahan kimia berbahaya: http://youtu.be/fJ8YWTI3W_8?a melalui 
@YouTubea...saos beracun, makanan berformalin....dll...manusia2 tdk... http://fb.me/2QD3rIIHp",hoax,100
"Saos ini berbahaya, begitupun yang sejenisnya yang dijual murah tapi banyak dipasaran, warning apalagi untuk anak2. http://fb.me/5dPnqKfM6",hoax,100
"Hati hati,, kebanyakan makan saos bisa BERBAHAYA untuk KESEHATAN... #2ndgiftanniversary… (w/ Muhammad) [pic] — https://path.com/p/1RIaTp",hoax,100
"Aduh, Saos dan Kecap dari Bahan Kimia Berbahaya Beredar di Tangerang http://bit.ly/2mNE6k0 #Megapolitan",hoax,100
"Sejak zaman dahulu, air tajin dikenal sangat bermanfaat buat si kecil. TAPI, Sebenarnya, apa aja sih kandungan nutrisi air tajin? dan amankah diberikan pada si kecil?",valid,0
"Namun, ternyata air tajin juga bermanfaat untuk orang dewasa http://bit.ly/2aPx2y4",hoax,100
Air Tajin Juga Bermanfaat Untuk Orang Dewasa Lho http://dlvr.it/L91vCc #sidomi,hoax,100
ir Tajin Juga Bermanfaat Untuk Orang Dewasa Lho http://lucudanunik.com/air-tajin-juga-bermanfaat-untuk-orang-dewasa-lho/,hoax,100
"DI LUAR DUGAAN,, TERNYATA ""AIR TAJIN"" SANGAT-SANGAT BERMANFAAT BAGI KESEHATAN KITA, SALAH SATUNYA UNTUK KESEHATAN... http://fb.me/7EfkpK60U",hoax,100
"Bunda, Kalau Masak Nasi Perbanyak Airnya yaa..! Air Rebusan Beras (Tajin) Bermanfaat Loh Bagi Kesehatan http://ift.tt/1P0zal9",hoax,100
"DI LUAR DUGAAN,, TERNYATA ""AIR TAJIN"" SANGAT-SANGAT BERMANFAAT BAGI KESEHATAN KITA, SALAH SATUNYA UNTUK KESEHATAN... http://fb.me/2AnM22NWa",hoax,100
Ditemukan Akar Obat Kanker di Hutan Adat Rumbio https://datariau.com/kesehatan/Ditemukan-Akar-Obat-Kanker-di-Hutan-Adat-Rumbio#.XZy5mCnI2mc.twitter,hoax,100
"Setelah Ditemukan Obat Kanker Payudara, Kini 3 Mahasiswa UI Temukan Obat Kanker Serviks https://edansehat.blogspot.com/2019/10/setelah-ditemukan-obat-kanker-payudara.html?m=1",hoax,100
"Setelah Ditemukan Obat Kanker Payudara, Kini 3 Mahasiswa UI Temukan Obat Kanker Serviks https://dunia-inspirasiku002.blogspot.com/2020/01/setelah-ditemukan-obat-kanker-payudara.html",hoax,100
"Di sebuah situs poling terkenal dengan mosi soal obat kanker ini, hampir 83 persen orang percaya kalau penyembuh kanker sudah ditemukan, namun disembunyikan oleh pemerintah salah satu teori konspirasi ialah agar… https://instagram.com/p/Bzy4EnPjngA/",hoax,100
Ditemukan Obat Anti Kanker Dari Jamur Liar https://kabar45.com/ditemukan-obat-anti-kanker-dari-jamur-liar/,hoax,100
Ditemukan Obat Baru Kanker Stadium Lanjut http://nuga.co/nuga-sehat/ditemukan-obat-baru-kanker-stadium-lanjut.html,hoax,100
WASpada! Struk ATM dan Struk Belanja Ternyata Berbahaya bagi Kesehatan https://nusawarta.info/2020/07/waspada-struk-atm-dan-struk-belanja.html,hoax,100
[CHEMICAL UPDATE] Tau gak sih? kertas struk ATM dan belanja itu berbahaya bagi tubuh jika tidak diperlakukan dengan benar? Yuk kita kenali bahaya dan penanganan yang tepat untuk kertas… https://instagram.com/p/B3dsbWpp3pI/?igshid=ziwn2xdeyofc,hoax,100
"Kebiasaan Menyimpan Struk Belanja Ternyata Bisa Berbahaya, Lho!: http://youtu.be/3xBwZEGgM9Y?a qua 
@YouTube
",hoax,100
"Kebiasaan Menyimpan Struk Belanja Ternyata Bisa Berbahaya, Lho! http://alljatim.com/peristiwa/kebiasaan-menyimpan-struk-belanja-ternyata-bisa-berbahaya-lho/…",hoax,100
"Kebiasaan Menyimpan Struk Belanja Ternyata Bisa Berbahaya, Lho! http://ift.tt/2mTPw7v",valid,0
Uang Kertas di Seluruh Dunia Mengandung Racun Berbahaya: Penyimpanan struk belanja bersamaan dengan... http://dlvr.it/hlmNY #Hazard_Bahaya,hoax,100
"Kebiasaan Menyimpan Struk Belanja Ternyata Bisa Berbahaya, Lho! -... https://fb.me/81AOpwfYD",hoax,100
Resep utk mencegah VIRUS CORONA/COVID-19 : 1. 8 iris kunyit 2. 8 iris temulawak 3. 4 iris jahe 4. 2-3 btg sereh 5. 3 butir Cengkeh 6. Jeruk Lemon Direbus 3 gelas jadi segelas di tambah Madu lalu siap… https://instagram.com/p/B9Q_fJWpI_D/?igshid=u2xmrzknhogw,hoax,100
"Desinfektan beraroma lemon segar. efektif mengatasi berbagai virus, termasuk virus Corona. Penggunaan disinfektan mampu mencegah penyebaran kuman, bakteri, dan virus. Untuk mendapatkan hasil yang maksimal, lakukan… https://instagram.com/p/CAGd0IVJPr9/?igshid=hq3u9k5o6vip",hoax,100
"Selain bisa mengatasi batuk, lemon bisa menjadi obat alami yang membuat pernafasan menjadi segar & mencegah virus Corona. Untuk menjaga kesehatan mulut, gunakan perasan jeruk lemon & kulit lemon, campur dengan air lalu kumur agar nafas tetap segar & mencegah infeksi bakteri #mtf",hoax,100
Mencegah Corona minum teh hangat pake jeruk lemon....,hoax,100
"Benarkah segelas teh / air panas, dicampur perasan lemon dan sedikit soda kue, dapat mencegah bahkan mengobati Corona?",hoax,100
"
@olegunnnn
 ikhtiar minum / bikin resep untuk mencegah ( virus corona ) covid - 19 : 
1. kayu secang + serai + jahe 
2. serai + lemon + madu 
3. kunyit + kayu secang + jeruk nipis + lengkuas 
bisa di seduh langsung atau di rebus dlu sktar 2-3 menit 
air 300 ml",hoax,100
"Kita semua dah tahu bahawa sarang burung walet adalah 'suplemen kecantikan' yang sangat bermanfaat bukan sahaja untuk kecantikan malah kesihatan juga! Ditenun oleh burung Walet melalui air liurnya, sarang... https://facebook.com/100001489054168/posts/2503781299681481/",hoax,100
6 PERKARA YANG PERLU ANDA TAHU SEBELUM MINUM AIR SARANG BURUNG UNTUK KECANTIKAN Kita semua dah tahu bahawa sarang burung walet adalah 'suplemen kecantikan' yang sangat bermanfaat bukan sahaja untuk kecantikan... https://facebook.com/100000809457505/posts/2223287437708216/,hoax,100
"Ngga cuma bermanfaat untuk tubuh, ternyata sarang burung walet juga sangat bagus untuk merawat kecantikan kulit lho! Penasaran? Yuk simak selengkapnya di artikel ini! http://beautynesia.id/33558 #sarangburungwalet",hoax,100
B-Lution merupakan pioneer di Indonesia ekstrak serbuk sarang burung walet yang bermanfaat untuk kesehatan dan... http://fb.me/4W3KQMPNN,hoax,100
"Pengenalan Cream Wajah Walet Cream Wajah Walet – Selain bermanfaat bagi kesehatan tubuh, rupanya sarang burung... http://fb.me/2tL6lEOmr",hoax,100
"Buat sobat Lio yang mau kirim komoditi sarang burung walet, pake Lion Parcel bisa banget!! Udah aman, cepat dan terjamin kualitas pengirimannya! Nih Lio kasih tau yaa syarat & ketentuannya. Semoga bermanfaat! ",hoax,100
Sarang Burung Walet Bikin Kulit Tak Lagi Kering: Sarang burung walet tak hanya bermanfaat bagi kesehatan secara ... http://bit.ly/nhw6zX,valid,0
"Perburuan ilegal marak terjadi untuk mengambil sisik dan daging trenggiling. Akibatnya, spesies itu terancam punah.",valid,0
Pangolin? Trenggiling? Terancam punah? https://facebook.com/608467212/posts/10156458066572213/,hoax,100
Trenggiling Bersisik Tiongkok Terancam Punah. https://goo.gl/rQaxsx Editor : Oktaviani | Reporter : Oktaviani #indochinatown #beijing #trenggiling #hemandilindungi #punah #trenggilingBersisik #hewan,hoax,100
"Aksimu dapat melestarikan trenggiling sunda, satwa liar dilindungi yg terancam punah. Caranya? Stop konsumsi daging & stop beli bahan2 yg berasal dari satwa liar. https://bijak-indonesia.org/detail/99/bijak-mendukung-konservasi-trenggiling-di-indonesia",hoax,100
"Jadi Obat Asma, Trenggiling Terancam Punah https://ift.tt/2HOiJfo",hoax,100
"Ternyata betul.. Pangolin itu kita kenal dengan nama trenggiling...dan sekarang terancam punah karena diburu untuk obat (sisiknya), dan dimakan (dagingnya). Manusia, serakahnya...",hoax,100
"Trenggiling (pangolin) nama ilmiah: Pholidota. Berat 5-20kg. Panjang 40-50cm. Dia pemakan serangga. Species langka & hampir punah krn pasar gelap dunia ulah bedes² Waktu kecil saya kadang lihat hewan ini di ladang tebu. Begitu terancam, dia 'mlungker'.",hoax,100
"JOKOWI TUMBANG? SBY & JK SER4NG REZIM JOKOWI, JK: HANCUR NEGERI INI KALA... https://youtu.be/PF89eEg5Yzk lewat 
@YouTube",hoax,100
"https://youtu.be/PRXcfA3Fw8Q Turunkan Jokowi, Hancur rezim ini!!! Trandingkan #RezimMudharatUnfaedah #Jokowi #JokowiPresidenku",hoax,100
"OMG! Negaraku hancur oleh rezim Jokowi. Hancur lebur karena korupsi, salah urus, KKN, dinasti. Tutup defisit APBN 2020, pemerintah tarik utang Rp 735,52 triliun tahun depan https://idtoday.co/2019/12/tutup-defisit-apbn-2020-pemerintah.html… #WeStandWithUyghur IdtodaydotcoMichelAdamBaru230",hoax,100
"Indonesia Hancur Dalam Segala Hal Di Tangan Rezim Komunis PKI Pimpinan Jokowi.Terutama Dalam Penegakan Hukum, Karena Hukum Dan Kebenaran Hanya Milik Rezim Komunis PKI. Dasar rezim BAJINGAN #BangsatBangsa",hoax,100
"Saat Rakyat Menolak Import Beras, Garam, Kedelai, Ubi, Jagung Dan Cangkul... Pemerintah Sudah Impor JAHE Mantap Pak Jokowi... Pejabat Makmur.. Petaninya Hancur... Rezim Menyengsengsarakan Rakyat... !! Saya Ulangi lagi yaa..biar nggak diketawain.. MENYENGSENGSARAKAN RAKYAT",hoax,100
"Semakin rezim jokowi berkuasa semakin hancur bangsa ini,,Dan yang menakutkan Allah semakin murka,, Pemimpin yang tdk amanah dan tidak perduli rakyat Allah sediakan neraka jahanam,,",hoax,100
"Lays, Doritos dan Cheetos Berhenti Produksi Pada Agustus 2021",valid,0
"Lays, Doritos dan Cheetos Bakal Berhenti Produksi di Agustus 2021, Ternyata Ini Alasannya https://plus.kapanlagi.com/lays-doritos-dan-cheetos-bakal-berhenti-produksi-di-agustus-2021-ternyata-ini-alasannya-4e8f1c.html?utm_source=twitter&utm_medium=Post&utm_campaign=twitter__adie",hoax,100
"Jajanan Lays, Cheetos dan Doritos di Indonesia Berhenti Produksi Mulai Agustus 2021 https://ift.tt/3u8Kpl4",hoax,100
*Cheetos berhenti produksi* Twistko:,hoax,100
"lays, cheetos berhenti produksi,, ak ttp tim chitato",hoax,100
"Katanya Lays, Doritos dan Cheetos mau berhenti produksi Agustus tahun ini .. Yang penting Ciki CHUBA masih beredar di Warung warung Indonesia ya gak walaupun isinya 80% angin doang ?? Siapa di sini yang team Chuba ?? Suka Chuba rasa apa??",hoax,100
"Cheetos Berhenti Produksi di RI, Ini Strategi Indofood https://medcom.id/s/ObzZ8Rlb",hoax,100
Apakah hal paling berbahaya yang penah kamu lakukan? — Makan oreo di sisi laut=D http://ask.fm/a/b78eoq9c,hoax,100
Oreo ada di nomor 4 dari 10 makanan paling berbahaya. Oreo mengandung banyak gula. Terlalu bnyk gula menyebabkan keriput. Hmmm...,hoax,100
Ternyata Oreo berbahaya bagi kesehatan http://bit.ly/yUMIQg,hoax,100
Ternyata Oreo berbahaya bagi kesehatan http://bit.ly/yUMIQg,hoax,100
"baru tau ternyata oreo makanan berbahaya ke2, malahan mie posisi ke8, udah berapa biji ya gue makan oreo.",hoax,100
https://twitter.com/Juwanda_Jun/status/392309374980341760,hoax,100
Karena teh bisa menyebabkan pencernaan jadi lambat..klo ada maag/penyakit lambung jangan minum teh (cont) http://tl.gd/l523kg,hoax,100
"7 Jangan mengonsumsi minuman yang mengandung kafein, seperti halnya teh dan juga kopi. Walaupun anda tidak menderita penyakit maag, lebih baik anda menghindari minuman tersebut terutama kopi. Selain bisa menyebabkan maag, kopi juga bisa memperburuk kesehatan jantung.",hoax,100
"Teh - ""gtw y so-so aje"" Specifically gunung satria gtw kenapa (menyebabkan perang antara aq dan boboboy) It means the weather dingin and i need warmness tp b aja wont die wthout it Teh ijo -""fix maag kambuh"" The safest drink fyi if you got the same case wth me.",hoax,100
"oh iya Mans,1 lg.ada bbrp artikel yg menyatakan bhwa kafein teh lbh tinggi drpd kopi,tp knp teh tdk menyebabkan maag sdngkn kopi bs bkin skt",hoax,100
Terlalu banyak konsumsi teh sebelum makan (perut kosong) dlm jangka panjang akan menyebabkan maag kronis & tukak lambung lho..,hoax,100
Hati-hati meminum teh di saat perut kosong. Kandungan polifenolnya bisa menyebabkan sakit Maag. #tipssehat,hoax,100
"Sidak Ramadhan Fair, BBPOM Medan Temukan Bakso Mengandung Boraks http://detik.id/6e8Zzd",valid,0
"Pantauan Ramadan, BPOM Banyumas Temukan Bakso Mengandung Boraks https://hitamputih.co/2019/05/pantauan-ramadan-bpom-banyumas-temukan-bakso-mengandung-boraks/",hoax,100
Tim Keamanan Pangan Kab. Tegal Temukan Bakso Mengandung Boraks Selengkapnya http://tegalkab.go.id/news.php?id=2882… #PemkabTegal #infotegal,hoax,100
Petugas Temukan Bakso Mengandung Boraks di Ramadan Fair http://goo.gl/p9gTBR,hoax,100
"Pembeli Harus Selektif, Ada Mi dan Bakso Mengandung Boraks Dijual Bebas http://manadosiana.com/2018/02/06/pembeli-harus-selektif-ada-mi-dan-bakso-mengandung-boraks-dijual-bebas/",hoax,100
http://goo.gl/P8QqEz Bakso Mengandung Boraks Ditemukan di Pusat Jajanan Medan,hoax,100
Lembaga Perlindungan Konsumen Swadaya Masyarakat: Ciri-Ciri Bakso Mengandung Boraks https://lpksm-putera-merapi.blogspot.com/2017/01/ciri-ciri-bakso-mengandung-boraks.html?spref=tw…,hoax,100
"Kata Adik Megawati, Indosat Memang Dijual Karena Kondisi Krisis http://de.tk/VttfVe",hoax,100
"Presiden Jokowi, Mana Janjimu Beli Kembali Indosat yang Dulu Dijual Megawati? http://goo.gl/PNfDWb",hoax,100
"Megawati Semua dijual. Indosat, Satelit, Gas tangguh jual murah. Belum lagi skandal release and discharge BLBI",hoax,100
"Indosat dijual Megawati - Jokowi mau beli Drone - YouTube http://m.youtube.com/watch?v=74oJDrF7kVk… janji itu adalah hutang, wajib anda tepati",hoax,100
"KWIK KIAN GIE ! INDOSAT DIJUAL MEGAWATI, JOKOWI JU4L NKRI ! R4KY4T M4T1 ... https://youtu.be/C9wQXDonqrQ lewat 
@YouTube",hoax,100
"Fenomena laut terbelah warna hitam dan putih pekat terjadi di laut bawah Jembatan Surabaya-Madura atau Suramadu, Jawa Timur, sejak Selasa, 19 Maret 2019. Badan Meteorologi, Klimatologi,… https://instagram.com/p/BvP5vlKhrpF/?utm_source=ig_twitter_share&igshid=grgkfvsdiplt",hoax,100
"Nah, ini nih yang lagi happening yaitu Fenomena laut terbelah warna hitam dan putih pekat terjadi di laut bawah Jembatan Surabaya-Madura atau Suramadu, Jawa Timur, sejak Selasa, 19 Maret 2019. Badan Meteorologi,... https://facebook.com/100000522582969/posts/2554822861211775/…",hoax,100
#angkringanfiesta bahas ramalan Jaya Baya yang katanya pulau Jawa akan terbelah lautan & 2kerajaan akan terpisah oleh laut? percaya gak nih?,hoax,100
"Awas sebentar lg laut jawa terbelah ""
@detikcom
: Misterius! Sebuah Pohon di Otista Terbakar Sendiri http://de.tk/5M1sx""",hoax,100
Jika anak krakatau meletus dipastikan bisa timbulkan tsunami. Bisa juga pulau Jawa terbelah dan membuat lempengan bawah laut terbelah. Sebaiknya pemerintah perlu melakukan kewaspadaan dini. Bagaimana BMG?,hoax,100
"Ramalan soal jawa yang patah juga erat kaitannya dengan gunung slamet. Jadi menurut mitos masyarakat setempat, seandainya gunung ini meledak, maka jawa akan benar-benar terbelah. Bahkan menurut sesepuh di sana, kejadian tersebut akan membuat laut utara dan selatan jawa bertemu.",hoax,100
"#SSinfo : Dugong atau ikan duyung, mamalia laut yang hidup di perairan Kepulauan Riau nyaris punah, akibat... http://fb.me/7LiUc0Oer",hoax,100
"Semenanjung Malaka Tercemar, Ikan Duyung Terancam Punah - Tempo: TempoSemenanjung Malaka Tercemar, Ikan Duyung... http://bit.ly/1PaJ1HC",hoax,100
"http://goo.gl/G3voB6 Semenanjung Malaka Tercemar, Ikan Duyung Terancam Punah",hoax,100
"Semenanjung Malaka Tercemar, Ikan Duyung Terancam Punah - Tempo: TempoSemenanjung Malaka Tercemar, Ikan Duyung... http://bit.ly/1PaJ1HC",hoax,100
"#SSinfo : Dugong atau ikan duyung, mamalia laut yang hidup di perairan Kepulauan Riau nyaris punah, akibat... ... http://bit.ly/1SY2bAh",hoax,100
Ikan Duyung Hampir Punah Karena Semenanjung Malaka Tercemar http://bit.ly/1lmM6pW,hoax,100
"Semenanjung Malaka Tercemar, Ikan Duyung Terancam Punah http://goo.gl/NrlJA7 #ikan #duyung #malaka",valid,0
"Burung Rangkong (Aceros Cassidix) burung endemik Sulawesi Tengah, saat ini Rangkong terancam punah di Morowali,... http://fb.me/7qSdFItT7",hoax,100
Burung Rangkong merupakan satwa yang terancam punah. Dia merupakan spesies kunci di kawasan hutan. http://fb.me/1Ve0RHRHx,hoax,100
"Rangkong Badak, Burung Cantik Yang Nyaris Punah https://goo.gl/fb/pedHzQ",hoax,100
"Masihkah ada burung #rangkong di alam liar, mungkin hampir punah juga. #rangkongbird #borneo… https://instagram.com/p/BPpc9G6BXq_/",hoax,100
Radio BINTANG TENGGARA BANYUWANGI 18.29 Satwa langka yang dilindungi dan terancam punah seperti burung Rangkong... http://fb.me/52LJqMjCT,hoax,100
"Satwa langka yang dilindungi dan terancam punah seperti burung Rangkong asal Papua, kembali ditemukan oleh... http://fb.me/3YDlX1oYY",hoax,100
Burung rangkong gading statusnya sudah ditetapkan terancam punah. Hal ini disebabkan oleh maraknya perburuan liar.,valid,0
"|| Sudah mas, karena penyu itu termasuk hewan yg dilindungi, terlebih itu penyu belimbing yg sudah masuk kategori terancam punah",hoax,100
Penyu Belimbing Papua Barat Terancam Punah - http://indonesiaoversight.com/?p=4171Penyu Belimbing Papua Barat Terancam Punah,hoax,100
Indonesia Gandeng AS Bahas Satwa Langka Penyu Belimbing yang Terancam Punah http://jokowi.itusaya.com,hoax,100
"Pemerintah Amerika, melalui 
@NOAA
, dukung Indonesia dalam mempelajari dan melacak penyu belimbing yang terancam punah di Indonesia. #IndonesiaUSA70th https://indonesiausa70th.com/en/article/journey-home",hoax,100
"Hitung mundur #HariBumi! Di #PapuaBarat, ada banyak satwa-satwa laut yang terancam punah, seperti penyu belimbing, mamalia laut & hiu paus. Melalui #USAIDSEA, kami mendukung program yang melindungi #LautKita di Papua Barat: https://goo.gl/vARS7L",hoax,100
"Penyu Belimbing Dan Penyu Raksasa di Kepala Burung, Kini Terancam Punah http://rayapos.com/penyu-belimbing-dan-penyu-raksasa-kepala-burung-kini-terancam-punah/2016/11/03/ via 
@rayapos
.com",hoax,100
"Penyu raksasa Papua Barat terancam punah: Penyu belimbing dan penyu raksasa di Bentang Laut, Kepala Burung,… http://dlvr.it/MZd9nd",valid,0
"Daun Pepaya Jepang Ampuh Turunkan Gula Darah Diabetes, Ini Resepnya",valid,0
akibat makan daun pepaya http://dlvr.it/9T0sjR,hoax,100
"Tiati yg ada darah rendah Grinning face with smiling eyes dtempatku namanya jg daun pepaya Jepang ,",hoax,100
Kenali Manfaat Dan Efek Sampingnya Sebelum Mengkonsumsi Daun Pepaya Jepang https://goo.gl/fb/b6Qk9B,hoax,100
"Aku pernah baca manfaat dari buah naga, katanya sih ada kandungan yg rentan terhadap kesehatan tapi aku lupa apa namanya, mungkin itu yg membuat masyarakat berpaling dari buah naga, sehingga buah naga pun kehilangan penggemar, sama halnya dgn daun pepaya jepang yg mgndung cacing",hoax,100
Buat kalian yg menggunakan jaringan 5g mending kalian aktifin 4g karna 5g radiasi otak jdi bahaya,hoax,100
#MostPopular Apakah Jaringan 5G Menyimpan Bahaya Kesehatan?,valid,0
Ada yang mau ikut ? Bahwa jaringan 5g bahaya buat kita semua hehe ketoke,hoax,100
Top 5 Health: Bahaya Borehkan Bawang Merah untuk Bayi http://bit.ly/1wj6bPd,valid,0
"BAHAYA BOREHKAN BAWANG MERAH UNTUK BAYI

Dalam beberapa hal, orangtua masih yakin dengan mitos yang dapat... http://fb.me/3lCzom4dc",hoax,100
"#news Bahaya Borehkan Bawang Merah untuk Bayi: Dalam beberapa hal, orangtua masih yakin deng... http://bit.ly/1vFf7PO pin BB : 79C75484",hoax,100
"#WOW Bahaya Borehkan Bawang Merah untuk Bayi: Dalam beberapa hal, orangtua masih yakin dengan mitos yang dapat... http://bit.ly/1t6UATc",hoax,100
"Ponakanku yang udah dewasa dipijet pake bawang merah aja sampe ke dokter, aku lupa waktu itu gimana badannya tapi yang jelas kata dokternya bawang merah dibikin buat pijat/kerokan gitu bahaya.
Apalagi dibikin ke anak kecil gini.",hoax,100
"Lalu apakah kalo pake masker kain tyda berbahaya juga karena kan itu kain ada pewarna kainnya yg it’s so not good for your lungsss beeeppp, I mean how are we suppose to address this issue for people out there to understand, I’m so shocked by this behavior...... Relieved face",hoax,100
Riset: Masker Kain dari Filter HEPA Berbahaya Bagi Kesehatan,valid,0
Lebih berbahaya mana covid dengan kotoran hewan?jika tukang pembersih kandang sapi saja maskernya double sedangkan covid cuma masker kain tipis.ini bukti nyata bahwa yang tidak berbahaya sengaja di bahayakan demi kampanye internasional akan keberhasilan kepentingan misi WHO itu,hoax,100
"Menggunakan masker kain terlalu lama berbahaya karena dapat menyebabkan kekurangan oksigen? Face with monocle
Black small squareApa COVID-19 itu dapat disembuhkan dengan obat pengencer darah dan antibiotik? Face with monocle#reconsigap #relawankemdikbud #siapadaptasi 
@Kemdikbud_RI
 
@ISMKI_Indonesia
 
@ditjendikti",hoax,100
"Masker kain kalo dipakai langsung malah nyengat baunya, solnya disitu masih ada bahan-bahan kimia yang berbahaya.

Jadi sebelum dipakai baiknya dicuci dulu",hoax,100
"Fakta Baru Siti Zainah yang Mengaku Hamil karena Angin: Dihamili Pria dan Belum Resmi Menjanda https://indopolitika.com/fakta-baru-siti-zainah-yang-mengaku-hamil-karena-angin-dihamili-pria-dan-belum-resmi-menjanda/ via 
@Indopolitika",valid,0
"Suami angin anginan ini.

Terungkap Fakta Wanita Hamil Usai ""Angin Masuk Kelamin"", Ternyata Megandung Bayi dari Mantan Suami",hoax,100
"Angel pemberitaan yg sengaja merendahkan perempuan, pemberitaan yg berakhir dg olok” belaka. 
Harusnya media bekerja lebih baik lagi untuk menginvestigasi fakta.

Janda Cianjur Hamil Tanpa Hubungan Seks: Angin Kencang Masuk Vagina Saya",hoax,100
salah satu fakta unik saat musim hujan dan angin saat ini adalah jumlah angka ibu hamil akan meningkat pesat. Hehe,hoax,100
"Buatku ini sama dengan berita perempuan hamil di banten karena ketiup angin itu. Sebagian jurnalis cari yang rame & bombastis aja, ga cari fakta lebih jauh.",hoax,100
"Khasiat Kunyit untuk Diet, Kecantikan, dan Kesehatan http://dlvr.it/LkJgLP",valid,0
"(makanan yang mempunyai efek sebagai obat untuk diet golongan darah O):
jahe, kailan, kunyit, Daging (sapi, kerbau, rusa, domba, anak sapi),",hoax,100
"Jus Kunyit pun sesuai untuk lelaki.
Berkesan membuang lemak2 di badan tanpa diet yang ketat dan… https://instagram.com/p/7ts7oolxK-/",hoax,100
"minum kunyit asem nya dingin .. (>̯-̮<) gara2 
@StelliMeilita
 . pengennya buat diet, malah untuk melepas dahaga (˘o ˘"")",hoax,100
"Kitab Bumbu Sehat di #Bodylicious w/ 
'@MensHealthIndo
 - Cabe: Membantu untuk diet, Kunyit: Pencegah kanker, Lada: Anti depresi",hoax,100
"3 Rempah Super untuk Detoks: Golongan rempah seperti jahe, kunyit dan lada dapat membantu menyukseskan diet de... http://bit.ly/1R01q9l",hoax,100
bulu kucing penyebab mandul . Maka dilarang mengkonsumsi terlalu bnyk #eaaaakk,hoax,100
"kau mandul ,istrimu dokter atau sekolah dibidang kesehatan ? bulu kucing penyebab gangguan janin ha ? apa kau dengar bunuh kucing , dengar",hoax,100
"okeee cc @papriolina RT 
@miemie19Falinda
: Bulu kucing bukan penyebab asma dan bukan pula penyebab wanita jd mandul.CATAT !",hoax,100
"http://bit.ly/1Cx2fhr - #tanyadokter Memelihara Kucing = Mandul: Malam Dokter,
Apakah memelihara kucing dapat menyebabkan kemandulan?",valid,0
"MITOS: Makan jambu biji, atau cabai dapat menyebabkan terjadinya radang usus buntu.
FAKTA: SALAH
Para spesialis... http://fb.me/2Bl4Y9qjg",hoax,100
Jangan menelan biji cabai terlalu banyak karna biji cabai sulit untuk dicerna dan dapat menyebabkan usus buntu,hoax,100
"Makan cabai bersama bijinya ataupun makan jambu klutuk bersama bijinya, dapat pula menyebabkan radang usus buntu.",hoax,100
"biji cabai dapat menyebabkan penyakit usus buntu. jadi makanlah sambal, bukan cabai",hoax,100
